incident_id,attack_vector_primary,downtime_hours,data_compromised_records,data_type,systems_affected,attack_vector_secondary,attack_chain,company_revenue_usd,employee_count,market_cap_at_disclosure,is_public_company,total_loss_usd,direct_loss_usd,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,abnormal_return_1d,abnormal_return_7d,abnormal_return_30d,days_to_price_recovery,volume_ratio_disclosure,p_value_1d,quality_score,quality_grade,confidence_tier,company_name,country_hq,industry_primary,industry_secondary,stock_ticker_x,incident_date,incident_date_estimated,discovery_date,disclosure_date,attributed_group,attribution_confidence,data_source_primary,data_source_secondary,data_source_type,review_flag,notes_x,created_at_x,updated_at_x,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes_y,created_at_y,updated_at_y,stock_ticker_y,price_7d_before,price_disclosure_day,price_1d_after,price_7d_after,price_30d_after,volume_avg_30d_baseline,volume_disclosure_day,sector_index,sector_return_same_period,car_neg1_to_pos1,car_0_to_7,car_0_to_30,car_0_to_90,t_statistic_1d,t_statistic_30d,p_value_30d,earnings_announcement_within_7d,pre_incident_volatility_30d,post_incident_volatility_30d,notes,created_at,updated_at
2021-0711-001,supply_chain,21.42,,,manufacturing_OT,apt,,4582351808.51,31015,19783379178.44,TRUE,2244602.68,1324640.16,459512.61,460449.91,,531607.01,-0.038799,-0.047723,-0.003488,35,3.8775,0.74625,73.31,Silver,4,ShopSave Distribution Ltd.,IN,44-45,,SHOP.NS,2021-07-11,FALSE,2021-07-26,2021-08-05,APT29,probable,https://therecord.media/2021/04/28/shopsave-distribution-ltd-breached,https://www.ico.org.uk/decisions/2021/09/INQ-2021-00123,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,1654747.53,3741531.6,2663172.17,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SHOP.NS,42.82,41.64,40.02,39.65,41.49,7257598,28141575,S&P 500 Consumer Discretionary,-0.00993,-0.038015,-0.047723,-0.003488,-0.00314,-2.5075,-0.3387,1,TRUE,0.014676,0.028741,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0713-001,ransomware,28.59,298173,mixed,"cloud_infrastructure,customer_database,SCADA,HR_systems,email",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,46519235994.21,384763,189750259613.78,TRUE,48540283.33,27139094.5,15036952.68,6364236.15,,24998980.65,-0.057044,-0.056958,-0.023902,206,3.4855,0.31065,71.44,Silver,1,Lindgren BioSciences Corp.,CA,62,,LIND.TO,2021-07-13,FALSE,2021-09-16,2021-10-18,REvil,confirmed,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001383341&type=8-K&dateb=20211118&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,13448067.25,,,estimated,32778138.69,78237194.93,57591988.38,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,LIND.TO,675.9,698.93,659.06,659.12,682.22,9776689,34076523,S&P 500 Health Care,0.017397,-0.073573,-0.056958,-0.023902,-0.002025,-3.3787,-1.6007,1,FALSE,0.010351,0.015865,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0719-001,trojan,,93300,mixed,cloud_infrastructure,,,190618846.06,332,1193520713.71,TRUE,823838.29,347127.22,367369.27,109341.8,,401375.23,-0.02597,-0.034447,0.000226,21,3.604,1,83.45,Silver,3,Fox Link Computing SA,FR,51,62,FLC.PA,2021-07-19,FALSE,2021-08-03,2021-08-10,,,https://www.theregister.com/2021/05/08/fox-link-computing-s_security_incident/,https://www.cnil.fr/decisions/2021/04/INQ-2021-00315,verified_media,,Incident date based on forensic timeline reconstruction (+-2 days),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,580943.22,1282371.4,977466.18,CPI-U 2021 (270.97),Insurance claim partially denied; payout reflects negotiated settlement at 16% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,FLC.PA,8.61,8.27,8.06,7.99,8.27,16928414,61009735,S&P 500 Information Technology,-0.004017,-0.022993,-0.034447,0.000226,0.015369,-1.1398,0.0116,1,FALSE,0.03407,0.064611,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0804-002,ransomware,65.08,946485,credentials,"SCADA,active_directory",,Phishing email with weaponized attachment ? credential theft via Mimikatz ? lateral movement via RDP/SMB ? Active Directory compromise ? ransomware deployment across domain-joined hosts,2148030910.02,3589,3749854386.36,TRUE,7676589.57,1949394.53,2060835.46,370622.39,,,-0.075885,-0.055392,-0.041458,197,2.1982,0.0002,94.42,Gold,1,Harrington Computing Corp.,US,51,,HARR,2021-08-04,FALSE,2021-08-20,2021-09-05,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001397783&type=8-K&dateb=20210105&owner=include&count=10,https://therecord.media/2021/03/03/harrington-computing-corp-breached,sec_filing,,Cross-border incident; primary filing in SEC jurisdiction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,6467286.86,3295737.19,blockchain analysis,estimated,4808328.49,9477642.03,9108106.24,CPI-U 2021 (270.97),Loss estimate based on Ponemon per-record cost methodology ($7.96/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,HARR,20.01,18.02,16.65,17.02,17.27,2891331,6355699,S&P 500 Information Technology,0.023571,-0.067537,-0.055392,-0.041458,-0.024013,-5.1208,-2.5396,0.7302,FALSE,0.017037,0.019897,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0809-001,phishing,,,,"SSO,payment_systems,backup_systems,CRM,email",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,34641785401.8,101770,247767400573.73,TRUE,959261302.97,553109810.94,271446756.4,134704735.63,,193039221.35,-0.025533,-0.007851,-0.008872,46,2.9946,1,65.53,Bronze,1,Zenith Reserve Holdings Holdings PLC,GB,52,,ZEN1.L,2021-08-09,FALSE,2021-08-24,2021-09-08,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001005199&type=8-K&dateb=20210518&owner=include&count=10,,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,664423426.37,1534069914.03,1138142631.67,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,ZEN1.L,521.45,479.24,467,475.48,474.99,4521537,13540311,S&P 500 Financials,-0.007238,-0.027739,-0.007851,-0.008872,-0.011686,-1.9317,-0.9157,1,FALSE,0.029703,0.054869,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0810-003,apt,280.27,1000,PII,active_directory,,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,17981657375.23,41612,102235825536.89,TRUE,55586095.53,29229860.11,18972618.28,7383617.14,,,-0.022766,-0.037858,-0.049779,70,3.5475,1,84.88,Silver,4,Flint Paragon Holdings Ltd.,IN,52,51,FLIN.NS,2021-08-10,FALSE,2021-08-12,2021-08-21,,,https://www.bleepingcomputer.com/news/security/flint-paragon-holdings-lt-hit-by-cyberattack-2021/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,disclosed,41235151.29,84709503.53,65951691.01,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,FLIN.NS,95.31,89.94,87.89,86.54,85.46,367342,1303145,S&P 500 Financials,-0.002379,-0.026493,-0.037858,-0.049779,-0.05794,-1.5185,-2.7446,0.6277,FALSE,0.027475,0.049702,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0820-001,phishing,,13220,PII,backup_systems,supply_chain,,24704211464.13,53106,137408593107.53,TRUE,2557067.34,1600000,785798.37,171268.97,,,-0.019223,-0.006303,-0.030494,192,1.7912,1,65.07,Bronze,3,AlgoChip Security Technologies Ltd.,IL,51,,AST.TA,2021-08-20,FALSE,2021-08-31,2021-10-23,REvil,probable,https://krebsonsecurity.com/2021/02/algochip-security-te-breach-exposes-data/,https://www.aepd.es/decisions/2021/09/INQ-2021-00230,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,2012242.17,3051822.46,3033904.68,CPI-U 2021 (270.97),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,AST.TA,383.47,361.96,355,359.68,350.92,2095544,3753611,S&P 500 Information Technology,0.022151,-0.016683,-0.006303,-0.030494,0.000145,-1.3432,-2.3858,0.8071,FALSE,0.010974,0.020321,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0822-001,apt,161.19,,,"payment_systems,customer_database,file_servers,SSO,cloud_infrastructure",,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,24806189094.88,71369,96327287058.91,TRUE,111489640.66,52922058.82,48824071,9743510.84,,,-0.043218,-0.024624,-0.015541,23,2.4441,1,87.9,Gold,1,BitWire Innovations Corp.,US,51,72,BITW,2021-08-22,FALSE,2021-10-22,2021-11-23,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001153539&type=8-K&dateb=20210803&owner=include&count=10,https://www.bitwire-innovations-corp.com/newsroom/2021/12/security-update,sec_filing,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,90145469,185006702.18,132280029.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BITW,267.86,257.16,246.05,250.83,253.16,3262281,7973240,S&P 500 Information Technology,-0.0052,-0.053043,-0.024624,-0.015541,0.004378,-1.9759,-0.736,1,FALSE,0.014844,0.027338,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0829-001,malware,14.1,3414242,mixed,email,,,16685815544.26,48934,95422001006.37,TRUE,32423710.87,16915495.31,13157350.86,2350864.7,,,-0.0045,-0.021253,-0.012841,60,3.2622,1,72.07,Silver,4,CompositeWeld Components Corp.,CA,31-33,62,COMP.TO,2021-08-29,FALSE,2021-10-02,2021-10-11,BianLian,probable,https://www.bleepingcomputer.com/news/security/compositeweld-components--hit-by-cyberattack-2021/,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,24419117.28,49410463.45,38470026.37,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,COMP.TO,145.47,135.46,134.85,132.58,133.72,452743,1476931,S&P 500 Industrials,-0.017956,-0.004862,-0.021253,-0.012841,-0.02527,-0.2879,-0.86,1,FALSE,0.032121,0.057081,Thinly traded stock (avg volume < 100K); abnormal returns subject to higher noise,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0902-002,phishing,,4471,health,file_servers,,,5916579982.58,83280,12882687638.64,TRUE,5544412.15,3200000,2072241.72,272170.43,,2667427.9,-0.018904,-0.011574,-0.034326,149,2.6804,1,60.36,Bronze,2,GuestWelcome Hotels Corp.,DK,72,,GUES.CO,2021-09-02,FALSE,2021-10-05,2022-01-07,Royal,suspected,https://blog.talosintelligence.com/2021/10/guestwelcome-hotels--campaign.html,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001864984&type=8-K&dateb=20210910&owner=include&count=10,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,4494438.18,7612001.18,6578324.19,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,GUES.CO,46.25,46.24,45.37,45.7,44.65,42808,114744,S&P 500 Consumer Discretionary,0.003161,-0.017688,-0.011574,-0.034326,-0.039774,-1.6288,-1.0506,1,FALSE,0.025503,0.038113,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0904-001,apt,68.16,1151,mixed,ERP,,Zero-day exploit in edge device ? fileless implant in memory ? scheduled task persistence ? low-and-slow data staging ? encrypted exfiltration over DNS tunneling,5168249979.23,34661,14926664835.49,TRUE,69182414.59,29572545.05,32234160.55,7375708.99,,18791049.3,-0.075973,-0.095233,-0.046765,139,2.8263,0.0002,57.33,Bronze,2,Pinnacle Crimson Stores Corp.,US,44-45,,PCS,2021-09-04,FALSE,2021-09-18,2021-10-12,APT41,unknown,https://www.pinnacle-crimson-stores-c.com/newsroom/2021/07/security-update,,company_pr,low_quality_score,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,57557481.8,85744181.51,82083427.28,CPI-U 2021 (270.97),Insurance claim partially denied; payout reflects negotiated settlement at 19% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PCS,30.37,29.93,27.66,27.08,28.53,1310738,3704536,S&P 500 Consumer Discretionary,-0.019392,-0.072301,-0.095233,-0.046765,-0.047812,-4.9557,-2.2965,0.85175,TRUE,0.029921,0.045793,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0918-002,phishing,,53527,mixed,"customer_database,email,manufacturing_OT,file_servers,active_directory",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,1199093241.74,2170,5518858775.11,TRUE,5698285.91,2400000,2663201.36,635084.55,,,-0.008097,-0.020567,-0.017181,8,2.0339,1,82.29,Silver,1,Toulouse Capital SA,FR,55,,TOUL.PA,2021-09-18,FALSE,2021-09-24,2021-10-30,Conti,unknown,https://www.ico.org.uk/decisions/2021/01/INQ-2021-00382,https://www.crowdstrike.com/blog/toulouse-capital-sa-intrusion-analysis-2021/,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,calculated,4189512.81,6733732.37,6760892.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,TOUL.PA,15.43,14.3,14.18,14.01,14.05,1233023,2507897,S&P 500,-0.000752,-0.007814,-0.020567,-0.017181,-0.005256,-0.3095,-0.9421,1,FALSE,0.023742,0.033643,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0927-001,apt,64.16,29014,credentials,"file_servers,payment_systems,ERP",malware,,148897991262.01,314341,315924251376.89,TRUE,9069275.83,4400000,3436833,1232442.83,,5617741.72,-0.057207,-0.06434,-0.031954,251,2.1697,0.0002,76.05,Silver,3,Bremen Labs AG,DE,51,,BREM.DE,2021-09-27,FALSE,2021-10-13,2021-11-14,,,https://unit42.paloaltonetworks.com/threat-brief-bremen-labs-ag-2021/,https://www.edpb.europa.eu/decisions/2021/08/INQ-2021-00436,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,calculated,5869270.97,10508641.89,10760498.13,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,BREM.DE,714.28,660.11,622.35,617.64,639.02,193418,419664,S&P 500 Information Technology,-0.003221,-0.064749,-0.06434,-0.031954,-0.009094,-5.2125,-2.3024,0.8488,FALSE,0.011329,0.013551,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1015-001,ddos,115.53,,,"SCADA,ERP,VPN,customer_database",,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,4343838652.95,18666,26209294501.95,TRUE,2334508.15,1319326.77,627158.67,388022.71,,,-0.008029,-0.01187,-0.025962,83,3.8715,1,92.52,Gold,3,Keller MedTech AG,DE,62,,KELL.DE,2021-10-15,TRUE,2022-04-14,2022-05-17,FIN11,suspected,https://www.bleepingcomputer.com/news/security/keller-medtech-ag-hit-by-cyberattack-2021/,https://www.edpb.europa.eu/decisions/2021/03/INQ-2021-00561,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,calculated,1527264.94,2785696.58,2769843.05,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,KELL.DE,27.7,27.41,27.19,27.08,26.7,16560878,64114623,S&P 500 Health Care,0.011121,-0.006815,-0.01187,-0.025962,-0.022403,-0.7736,-0.728,1,FALSE,0.010412,0.018005,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1020-001,ransomware,77.9,,,website,malware,,9204366431.99,30196,23710490060.29,TRUE,8788165.7,3798042.96,3845502.4,1116455.37,,,-0.065007,-0.093977,-0.057573,151,1.8276,0.0002,94.46,Gold,4,Nakamura Materials Corp.,AT,31-33,92,NAKA.VI,2021-10-20,FALSE,2021-11-21,2021-12-29,,,https://therecord.media/2021/07/14/nakamura-materials-corp-breached,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,50000,28164.97,congressional testimony,estimated,6896017.98,14021688.74,10426967.09,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NAKA.VI,78.24,74.41,69.57,67.42,70.13,199294,364234,S&P 500 Industrials,-0.016142,-0.06425,-0.093977,-0.057573,-0.010557,-4.0121,-10.3365,0.0002,FALSE,0.02313,0.033996,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1025-001,supply_chain,785.05,,,email,,Compromised third-party software update ? trojanized DLL sideloaded ? C2 beacon established ? persistent access across customer environments,65590235.99,479,141001461.97,TRUE,13144900.06,6796252.84,5689173.86,659473.36,,,-0.057774,-0.056357,-0.049691,45,2.848,0.2122,78.55,Silver,3,MartQuick Commerce AG,CH,44-45,,MART.SW,2021-10-25,FALSE,2021-11-10,2021-11-24,,,https://www.crowdstrike.com/blog/martquick-commerce-a-intrusion-analysis-2021/,https://www.edpb.europa.eu/decisions/2021/09/INQ-2021-00656,cybersecurity_firm,,Initially reported as IT maintenance outage; later reclassified as security incident,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,9890367.55,19015694.01,15596137.47,CPI-U 2021 (270.97),Recovery costs include $18.3M for forensic investigation by FTI_Consulting,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,MART.SW,14.76,13.73,12.94,12.96,13.05,419518,1194772,S&P 500 Consumer Discretionary,-0.01038,-0.072736,-0.056357,-0.049691,-0.021385,-3.5756,-2.247,0.8765,FALSE,0.012107,0.024169,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1102-001,ddos,,,,"CRM,HR_systems,customer_database,ERP,file_servers",ransomware,Multi-vector botnet activation ? volumetric UDP reflection (900 Gbps peak) ? application-layer HTTP/2 flood ? 18-hour service degradation,16673010962.01,121823,35410709841.89,TRUE,5634447.74,2854950.12,2368715.39,410782.23,,,-0.020547,-0.007023,-0.021841,274,3.748,1,78.43,Silver,3,Nexus Harbor Works Corp.,JP,31-33,,NHW.T,2021-11-02,FALSE,2021-11-06,2021-11-14,Hunters_International,probable,https://blog.talosintelligence.com/2021/02/nexus-harbor-works-c-campaign.html,,cybersecurity_firm,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,4043343.34,9057856.55,6685149.46,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,NHW.T,96.28,87.54,85.74,86.93,85.63,1267349,4750070,S&P 500 Industrials,0.007374,-0.024694,-0.007023,-0.021841,0.007684,-1.297,-1.149,1,FALSE,0.025417,0.031805,Concurrent dividend announcement partially offset negative price reaction,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1104-001,phishing,,41288,mixed,"customer_database,email",,Spear-phishing campaign targeting finance team ? credential harvesting through cloned SSO portal ? email account compromise ? BEC wire transfer or data exfiltration,1987566097.84,15701,5801596933,TRUE,4930337.16,2248316.26,2189576.37,492444.53,,,0.00446,0.012413,-0.015712,,3.7063,1,95.76,Gold,4,Portland Agriculture Holdings Inc.,US,11,53,PORT,2021-11-04,FALSE,2021-11-08,2021-11-25,,,https://therecord.media/2021/11/24/portland-agriculture-hold-breached,,verified_media,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,calculated,,,,calculated,3269901.4,6170817.78,5849737.6,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,PORT,11.2,10.36,10.41,10.49,10.2,7371631,27321137,S&P 500,0.005431,0.004563,0.012413,-0.015712,-0.003966,0.2468,-0.551,1,TRUE,0.026212,0.037612,Earnings announcement within event window may confound abnormal returns,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1111-001,data_breach,,554996,credentials,"backup_systems,cloud_infrastructure",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,2292482370.66,13422,4618413206.77,TRUE,1532308.05,796262.88,503821.5,232223.67,,,-0.019841,-0.008469,0.003279,7,3.1194,0.68795,91.96,Gold,2,Lynx Everest Medical SE,DE,62,,LEM.DE,2021-11-11,FALSE,2021-11-14,2021-11-23,Killnet,suspected,https://www.lynx-everest-medical-se.com/newsroom/2021/12/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,1128616.47,1984863.92,1818050.11,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,LEM.DE,30.61,30.66,30.05,30.4,30.76,233238,727551,S&P 500 Health Care,-0.008858,-0.022939,-0.008469,0.003279,0.003317,-2.6241,0.149,1,TRUE,0.039743,0.064153,Cross-listed on multiple exchanges; primary exchange data used for return calculation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1203-001,data_breach,,72028142,PII,"VPN,CRM,SSO",,Misconfigured cloud storage bucket discovered by automated scanner ? bulk data download over 72 hours ? data posted to dark web marketplace,118110131055.27,1136850,688104409153.04,TRUE,157634194.73,90053977.84,41399064.05,26181152.84,,35287361.79,-0.034839,-0.031618,-0.017066,51,2.2932,0.0391,85.57,Gold,2,SaveSave Commerce Corp.,US,44-45,,SAVE,2021-12-03,TRUE,2021-12-14,2022-01-28,,,https://www.savesave-commerce-corp.com/newsroom/2021/12/security-update,https://www.bfdi.bund.de/decisions/2021/10/INQ-2021-00037,company_pr,large_breach_verify,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,disclosed,122351576.93,195793371.33,187029536.87,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SAVE,292.13,282.32,272.48,273.39,277.5,2418972,5547207,S&P 500 Consumer Discretionary,0.001843,-0.04019,-0.031618,-0.017066,0.003751,-3.9218,-1.1916,1,FALSE,0.034434,0.049604,Thinly traded stock (avg volume < 100K); abnormal returns subject to higher noise,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1204-001,data_breach,,621233,mixed,"SCADA,VPN",,,691697737.03,1662,4735163815.54,TRUE,5466301.48,2684607.92,2574871.33,206822.23,,,-0.020519,-0.005761,-0.01427,19,1.5348,1,79.82,Silver,2,Sierra Quantum Innovations Group Inc.,US,51,,SQI,2021-12-04,FALSE,2021-12-11,2022-01-20,,,https://www.sierra-quantum-innovation.com/newsroom/2021/10/security-update,,company_pr,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,estimated,,,,estimated,3519806.28,6755823.15,6485647.58,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SQI,14.6,13.36,13.09,13.28,13.17,230932,354433,S&P 500 Information Technology,-0.014242,-0.02192,-0.005761,-0.01427,-0.001911,-1.7253,-1.3419,1,FALSE,0.038209,0.045756,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1204-002,trojan,,318658,mixed,"backup_systems,payment_systems",,Drive-by download from compromised ad network ? remote access trojan deployment ? keylogger activation ? credential theft ? lateral movement to file servers,1345793728.82,5226,3086419492.12,TRUE,44759368.46,26100000,12004170.49,6655197.97,,18459476.03,-0.021438,-0.010212,-0.017605,41,2.5843,0.7895,74.29,Silver,1,Sullivan Investments Ltd.,GB,52,,SULL.L,2021-12-04,FALSE,2022-02-03,2022-04-04,Sandworm,suspected,https://www.bfdi.bund.de/decisions/2021/01/INQ-2021-00587,,gdpr_notification,,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,disclosed,,,,disclosed,29038111.95,59214401.66,53106015.28,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z,SULL.L,17.75,16.13,15.78,15.97,15.85,66889532,172862802,S&P 500 Financials,0.012939,-0.018161,-0.010212,-0.017605,-0.022588,-2.421,-0.8415,1,FALSE,0.032919,0.043758,,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
